RestaurantID,Restaurant Name,Address,Time,District,Time Open,Time Close,Lowest Price,Highest Price
3546,"Hotdog Và Trà Trái Cây Bao - Hotdog, Trà Trái Cây & Bánh Tráng Trộn - Đường 3/2","606/8 Đường 3/2, P. 14, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,20000.0,50000.0
3547,Hủ Tiếu Nấm Chay - Ngọc Minh Châu,"911 Phạm Văn Đồng, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
3548,Mì Cay ITADA - Lê Trọng Tấn,"77 Lê Trọng Tấn, P. Sơn Kỳ, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
3549,TingCha Taiwan Tea - Trà Sữa & Kẹo Hồ Lô - Ăn Vặt,"287/5A2 Chu Văn An, P. 12, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
3550,"Trà Sữa PIG - Trà Sữa, Kimbap & Ăn Vặt - Thống Nhất","420 Thống Nhất, P. 16, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,15000.0,40000.0
3551,Mì Xào & Xôi Chiên - Lê Văn Thọ,"549/36 Lê Văn Thọ, P.14, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
3552,Bánh Mì 2 Cô,"373 Vĩnh Viễn, P. 5, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,20000.0,50000.0
3553,Sài Gòn Tea - Âu Dương Lân,"154/45/15 Âu Dương Lân, P. 3, Quận 8, TP. HCM",00:00 - 23:59,Quận 8,00:00,23:59,20000.0,30000.0
3554,Trà Sữa Cherry Blossom - Trà Sữa Nhà Làm - Đường Số 9 Quận 4,"Số 10 Đường Số 9, P. 4, Quận 4, TP. HCM",00:00 - 23:59,Quận 4,00:00,23:59,20000.0,50000.0
3555,Cơm Gà Thái Lan - Gò Ô Môi,"116 Đường Gò Ô Môi, P. Phú Thuận, Quận 7, TP. HCM",09:30 - 20:00,Quận 7,09:30,20:00,20000.0,50000.0
3556,K-Food Kitchen,"106 Tô Vĩnh Diện, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",09:00 - 21:30,Thành Phố Thủ Đức,09:00,21:30,10000.0,25000.0
3557,Hột Vịt Lộn Anh Tuân - 52 Thiên Phước,"52 Đường Thiên Phước, P. 9, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
3558,Gỏi Cuốn Cô Bông,"262 Trần Văn Đang, P. 11, Quận 3, TP. HCM",09:30 - 17:30,Quận 3,09:30,17:30,6000.0,25000.0
3559,Cơm Gà Út Hoàng - Cơm Gà Sốt Mắm Tỏi & Sốt Tiêu Đen - Trần Thánh Tông,"30 Trần Thánh Tông, P. 15, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,45000.0
3560,Cơm Gà Xối Mỡ Lê Hải - Bùi Công Trừng,"79 Bùi Công Trừng, P. Thạnh Xuân, Quận 12, TP. HCM",00:00 - 23:59,Quận 12,00:00,23:59,30000.0,50000.0
3561,GỎI CUỐN CHỊ YẾN - Gỏi Cuốn - Lê Văn Duyệt,"95/123 Lê Văn Duyệt, P, 3, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
3562,Trà Sữa Sinh Đôi - Liên Khu 2 - 10,"25 Liên Khu 2 - 10, P. Bình Hưng Hòa A, Bình Tân, TP. HCM",10:00 - 21:30,Bình Tân,10:00,21:30,12000.0,25000.0
3563,Mango - Ăn vặt & Sinh tố - Hà Thị Đát,"15/52 Hà Thị Đát, Phường Tân Quý, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
3564,Quán Nâu Nâu - Chuyên Đồ Ăn & Thức Uống,"381 Trường Chinh, P. 14, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
3565,Bánh Mì Chảo & Cơm - Chung Cư Hà Kiều,"006 Lô A Chung Cư Hà Kiều, P. 5, Gò Vấp, TP. HCM",08:00 - 19:00,Gò Vấp,08:00,19:00,20000.0,50000.0
3566,Gà Nướng Cơm Lam Anh Béo - Bình Trị Đông,"146 Bình Trị Đông, P. Bình Trị Đông, Bình Tân, TP. HCM",09:00 - 22:00,Bình Tân,09:00,22:00,20000.0,50000.0
3567,Tâm Thanh - Chân Gà Sốt Thái Siêu Cay - Shop Online,"103/34 Nguyễn Thị Thập, P. Tân Phú, Quận 7, TP. HCM",00:00 - 23:59,Quận 7,00:00,23:59,65000.0,120000.0
3568,Quán Trà - Go Coffee & Tea - Đông Thạnh,"3/17B Đông Thạnh 4, Ấp 5, X. Đông Thạnh, Hóc Môn, TP. HCM",09:00 - 22:00,Hóc Môn,09:00,22:00,20000.0,50000.0
3569,Quán Chay 95 Ơi!,"670/87/52/6 Đoàn Văn Bơ, P. 16, Quận 4, TP. HCM",00:00 - 23:59,Quận 4,00:00,23:59,20000.0,50000.0
3570,Cơm Tấm 3 Chị Em,"733 Lò Gốm, P. 9, Quận 6, TP. HCM",00:00 - 02:00 | 09:49 - 23:59,Quận 6,00:00,23:59,25000.0,50000.0
3571,U Mê - Bánh Tráng Trứng Lòng Đào - Gò Vấp,"193/2/14 Đường Số 20, P. 5, Gò Vấp, TP. HCM",10:00 - 23:00,Gò Vấp,10:00,23:00,20000.0,50000.0
3572,Trà Sữa Yue - Trà & Cà Phê - Nhật Tảo,"141/7, Nhật Tảo, P. 8, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,20000.0,50000.0
3573,Hangul House - Món Ăn Hàn Quốc,"159 Hoàng Hoa Thám, P. 13, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
3574,Bách Quỷ - Cà Phê & Trà Sữa - Đội Cung,"29 Đội Cung, P. 11, Quận 11, TP. HCM",00:00 - 23:59,Quận 11,00:00,23:59,20000.0,50000.0
3575,Tiệm Trà Dâu Tháng Sáu - Hậu Giang,"968A Hậu Giang, P. 12, Quận 6, TP. HCM",10:00 - 23:00,Quận 6,10:00,23:00,20000.0,50000.0
3576,Ăn Vặt Như House - Xiên Que,"95/7 Phó Đức Chính, P. Nguyễn Thái Bình, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,20000.0,50000.0
3577,Green Health - Nước Ép & Sinh Tố,"124/4 Nguyễn Đình Chiểu, P. 3, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,19000.0,39000.0
3578,Bếp Nhà Thỏ - Ăn Vặt Hàn Quốc - Quốc Lộ 50,"B2/18 Ấp 2A Quốc Lộ 50, X. Bình Hưng, Bình Chánh, TP. HCM",00:00 - 23:59,Bình Chánh,00:00,23:59,30000.0,100000.0
3579,Cơm Tấm 279,"279 Hậu Giang, P. 5, Quận 6, TP. HCM",00:00 - 23:59,Quận 6,00:00,23:59,20000.0,30000.0
3580,Súp Cua Ngon - Súp Cua & Súp - Toà S3.05 Vinhomes Grand Park,"Toà S3.05 Chung Cư Vinhomes Grand Park, P. Long Thạnh Mỹ, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
3581,Thố (A Thiện) - Cơm Gà Rán Sốt Mắm Tỏi & Gà Rán,"95 Hồ Văn Tư, P. Trường Thọ, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,15000.0,50000.0
3582,Hokkaido Izumi Sushi & Sashimi - Nguyễn Sơn,"385/5 Nguyễn Sơn, P. Phú Thạnh, Tân Phú, TP. HCM",10:00 - 22:00,Tân Phú,10:00,22:00,20000.0,50000.0
3583,Pé Heo Cute - Bánh Panna Cotta & Trà Trái Cây Tươi,"Hẻm 17 Trần Văn Ơn, P. Tân Sơn Nhì, Tân Phú, TP. HCM",09:00 - 23:59,Tân Phú,09:00,23:59,20000.0,50000.0
3584,Umi Tea - Trà & Trà Sữa - Đường 3/2,"1150/28 Đường 3/2, P. 12, Quận 11, TP. HCM",09:30 - 22:00,Quận 11,09:30,22:00,20000.0,50000.0
3585,Thế Giới Steak - Đường D2,"213/3 Nguyễn Gia Trí (Đường D2), P. 25, Bình Thạnh, TP. HCM",09:30 - 21:30,Bình Thạnh,09:30,21:30,12000.0,110000.0
3586,Sinh Tố Ăn Vặt Cây Khế - Đường 11,"141 Đường 11, KP. 4, P. Linh Xuân, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,30000.0,50000.0
3587,Bánh Canh Đuôi Heo - Hồ Thị Kỷ,"103/21 Hồ Thị Kỷ, P. 1, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,20000.0,50000.0
3588,Bếp Nhà Thỏ - Ăn Vặt Online,"79 Lê Lư, P. Phú Thọ Hòa, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,12000.0,35000.0
3589,Yaourt & Kem Chuối - Vườn Chuối,"46/40/2 Đường Vườn Chuối, P. 4, Quận 3, TP. HCM",09:00 - 22:00,Quận 3,09:00,22:00,3000.0,25000.0
3590,Mr.Eco Cơm Gạo Lứt - Healthy Food - Đất Thánh,"Số 25/3 Đất Thánh, Tân Bình, TP. HCM",09:00 - 20:30,Tân Bình,09:00,20:30,20000.0,50000.0
3591,Nước Mía & Trà Long Nhãn MIU - Tân Hoà Đông,"30B Tân Hoà Đông, P. 14, Quận 6, TP. HCM",09:00 - 21:30,Quận 6,09:00,21:30,20000.0,50000.0
3592,Mì Trộn Tóp Mỡ Sa Tế - LAI GIA,"Số 4 Lô 18 Lưu Quý Kỳ, P. 10, Quận 8, TP. HCM",00:00 - 23:59,Quận 8,00:00,23:59,20000.0,50000.0
3593,Cái Tiệm Gà Nướng - Khôi Phúc - Lakeview City,"192 Đường Song Hành, KDT Lakeview City, P.An Phú, Thành Phố Thủ Đức, TP. HCM",09:00 - 22:00,Thành Phố Thủ Đức,09:00,22:00,20000.0,50000.0
3594,Bánh Xèo Giòn Giòn - Bò Nướng Lá Lốt Mỡ Chài,"87/10 Hồ Thị Kỷ, P. 1, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,25000.0,40000.0
3595,"Bánh Flan 279 - Bánh Flan, Trà Trái Cây & Ăn Vặt","236/29 Thống Nhất, P. 10, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
3596,TĨNH - Books & Coffee,"182/21 Lê Văn Sỹ, P. 10, Phú Nhuận, TP. HCM",09:00 - 19:00,Phú Nhuận,09:00,19:00,20000.0,50000.0
3597,Bánh Căn & Chả Cuốn Cá Trích Phan Thiết - Bếp Nhà Hali - Nguyễn Văn Công,"66 Nguyễn Văn Công, P. 3, Gò Vấp, TP. HCM",10:00 - 21:30,Gò Vấp,10:00,21:30,20000.0,50000.0
